id,DELIVERY_DATE,TYPE_OF_RESERVES,PRODUCT,ENERGY_PRICE_[EUR/MWh],ENERGY_PRICE_PAYMENT_DIRECTION,OFFERED_CAPACITY_[MW],ALLOCATED_CAPACITY_[MW],COUNTRY,NOTE
20260523058-AFRR_N-UNIT_052-1,2026-05-23,aFRR,NEG_050,-30.0,GRID_TO_PROVIDER,6.0,6.0,SK,ENTSO-E BalancingEnergyBids
20260523058-AFRR_N-UNIT_051-1,2026-05-23,aFRR,NEG_050,-144.0,GRID_TO_PROVIDER,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260523058-AFRR_N-UNIT_069-1,2026-05-23,aFRR,NEG_050,-250.0,GRID_TO_PROVIDER,12.0,12.0,SK,ENTSO-E BalancingEnergyBids
20260523058-AFRR_N-UNIT_058-1,2026-05-23,aFRR,NEG_050,-50.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523058-AFRR_N-UNIT_013-1,2026-05-23,aFRR,NEG_050,-33.17,GRID_TO_PROVIDER,8.0,8.0,SK,ENTSO-E BalancingEnergyBids
20260523058-AFRR_N-UNIT_010-1,2026-05-23,aFRR,NEG_050,-33.17,GRID_TO_PROVIDER,30.0,30.0,SK,ENTSO-E BalancingEnergyBids
20260523058-AFRR_N-UNIT_043-1,2026-05-23,aFRR,NEG_050,10.0,GRID_TO_PROVIDER,2.0,2.0,SK,ENTSO-E BalancingEnergyBids
20260523058-AFRR_N-UNIT_104-1,2026-05-23,aFRR,NEG_050,0.0,GRID_TO_PROVIDER,4.0,4.0,SK,ENTSO-E BalancingEnergyBids
20260523058-AFRR_N-UNIT_089-1,2026-05-23,aFRR,NEG_050,-282.11,GRID_TO_PROVIDER,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260523058-AFRR_N-UNIT_097-1,2026-05-23,aFRR,NEG_050,-50.0,GRID_TO_PROVIDER,4.0,4.0,SK,ENTSO-E BalancingEnergyBids
20260523058-AFRR_N-UNIT_019-1,2026-05-23,aFRR,NEG_050,-199.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523058-AFRR_N-UNIT_106-1,2026-05-23,aFRR,NEG_050,-19.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523058-AFRR_N-UNIT_123-1,2026-05-23,aFRR,NEG_050,-5.0,GRID_TO_PROVIDER,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260523059-AFRR_P-UNIT_123-1,2026-05-23,aFRR,POS_051,189.0,PROVIDER_TO_GRID,8.0,8.0,SK,ENTSO-E BalancingEnergyBids
20260523059-AFRR_N-UNIT_068-1,2026-05-23,aFRR,NEG_051,-20.88,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523059-AFRR_N-UNIT_052-1,2026-05-23,aFRR,NEG_051,-30.0,GRID_TO_PROVIDER,6.0,6.0,SK,ENTSO-E BalancingEnergyBids
20260523059-AFRR_N-UNIT_051-1,2026-05-23,aFRR,NEG_051,-144.0,GRID_TO_PROVIDER,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260523059-AFRR_N-UNIT_069-1,2026-05-23,aFRR,NEG_051,-250.0,GRID_TO_PROVIDER,12.0,12.0,SK,ENTSO-E BalancingEnergyBids
20260523059-AFRR_N-UNIT_058-1,2026-05-23,aFRR,NEG_051,-50.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523059-AFRR_N-UNIT_013-1,2026-05-23,aFRR,NEG_051,-22.38,GRID_TO_PROVIDER,8.0,8.0,SK,ENTSO-E BalancingEnergyBids
20260523059-AFRR_N-UNIT_010-1,2026-05-23,aFRR,NEG_051,-22.38,GRID_TO_PROVIDER,30.0,30.0,SK,ENTSO-E BalancingEnergyBids
20260523059-AFRR_N-UNIT_043-1,2026-05-23,aFRR,NEG_051,10.0,GRID_TO_PROVIDER,2.0,2.0,SK,ENTSO-E BalancingEnergyBids
20260523059-AFRR_N-UNIT_104-1,2026-05-23,aFRR,NEG_051,0.0,GRID_TO_PROVIDER,4.0,4.0,SK,ENTSO-E BalancingEnergyBids
20260523059-AFRR_N-UNIT_089-1,2026-05-23,aFRR,NEG_051,-274.92,GRID_TO_PROVIDER,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260523059-AFRR_N-UNIT_097-1,2026-05-23,aFRR,NEG_051,-50.0,GRID_TO_PROVIDER,4.0,4.0,SK,ENTSO-E BalancingEnergyBids
20260523059-AFRR_N-UNIT_019-1,2026-05-23,aFRR,NEG_051,-199.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523059-AFRR_N-UNIT_106-1,2026-05-23,aFRR,NEG_051,-19.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523059-AFRR_N-UNIT_123-1,2026-05-23,aFRR,NEG_051,-5.0,GRID_TO_PROVIDER,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260523059-AFRR_P-UNIT_068-1,2026-05-23,aFRR,POS_051,132.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523059-AFRR_P-UNIT_052-1,2026-05-23,aFRR,POS_051,140.0,PROVIDER_TO_GRID,31.0,31.0,SK,ENTSO-E BalancingEnergyBids
20260523059-AFRR_P-UNIT_047-1,2026-05-23,aFRR,POS_051,500.0,PROVIDER_TO_GRID,10.0,10.0,SK,ENTSO-E BalancingEnergyBids
20260523059-AFRR_P-UNIT_051-1,2026-05-23,aFRR,POS_051,350.0,PROVIDER_TO_GRID,17.0,17.0,SK,ENTSO-E BalancingEnergyBids
20260523059-AFRR_P-UNIT_069-1,2026-05-23,aFRR,POS_051,135.0,PROVIDER_TO_GRID,15.0,15.0,SK,ENTSO-E BalancingEnergyBids
20260523059-AFRR_P-UNIT_058-1,2026-05-23,aFRR,POS_051,200.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523059-AFRR_P-UNIT_013-1,2026-05-23,aFRR,POS_051,190.07,PROVIDER_TO_GRID,20.0,20.0,SK,ENTSO-E BalancingEnergyBids
20260523059-AFRR_P-UNIT_062-1,2026-05-23,aFRR,POS_051,105.0,PROVIDER_TO_GRID,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260523059-AFRR_P-UNIT_043-1,2026-05-23,aFRR,POS_051,105.0,PROVIDER_TO_GRID,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260523059-AFRR_P-UNIT_063-1,2026-05-23,aFRR,POS_051,110.0,PROVIDER_TO_GRID,10.0,10.0,SK,ENTSO-E BalancingEnergyBids
20260523059-AFRR_P-UNIT_078-1,2026-05-23,aFRR,POS_051,749.0,PROVIDER_TO_GRID,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260523059-AFRR_P-UNIT_104-1,2026-05-23,aFRR,POS_051,750.0,PROVIDER_TO_GRID,11.0,11.0,SK,ENTSO-E BalancingEnergyBids
20260523059-AFRR_P-UNIT_097-1,2026-05-23,aFRR,POS_051,85.0,PROVIDER_TO_GRID,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260523059-AFRR_P-UNIT_019-1,2026-05-23,aFRR,POS_051,104.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523059-AFRR_P-UNIT_106-1,2026-05-23,aFRR,POS_051,300.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523059-AFRR_P-UNIT_028-1,2026-05-23,aFRR,POS_051,5.0,PROVIDER_TO_GRID,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260523059-AFRR_N-UNIT_028-1,2026-05-23,aFRR,NEG_051,-55.0,GRID_TO_PROVIDER,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260523060-AFRR_P-UNIT_068-1,2026-05-23,aFRR,POS_052,132.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523060-AFRR_P-UNIT_052-1,2026-05-23,aFRR,POS_052,140.0,PROVIDER_TO_GRID,31.0,31.0,SK,ENTSO-E BalancingEnergyBids
20260523060-AFRR_P-UNIT_047-1,2026-05-23,aFRR,POS_052,500.0,PROVIDER_TO_GRID,10.0,10.0,SK,ENTSO-E BalancingEnergyBids
20260523060-AFRR_P-UNIT_051-1,2026-05-23,aFRR,POS_052,350.0,PROVIDER_TO_GRID,17.0,17.0,SK,ENTSO-E BalancingEnergyBids
20260523060-AFRR_P-UNIT_069-1,2026-05-23,aFRR,POS_052,135.0,PROVIDER_TO_GRID,15.0,15.0,SK,ENTSO-E BalancingEnergyBids
20260523060-AFRR_P-UNIT_058-1,2026-05-23,aFRR,POS_052,200.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523060-AFRR_P-UNIT_013-1,2026-05-23,aFRR,POS_052,190.07,PROVIDER_TO_GRID,20.0,20.0,SK,ENTSO-E BalancingEnergyBids
20260523060-AFRR_P-UNIT_062-1,2026-05-23,aFRR,POS_052,105.0,PROVIDER_TO_GRID,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260523060-AFRR_P-UNIT_043-1,2026-05-23,aFRR,POS_052,105.0,PROVIDER_TO_GRID,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260523060-AFRR_P-UNIT_063-1,2026-05-23,aFRR,POS_052,110.0,PROVIDER_TO_GRID,10.0,10.0,SK,ENTSO-E BalancingEnergyBids
20260523060-AFRR_P-UNIT_078-1,2026-05-23,aFRR,POS_052,749.0,PROVIDER_TO_GRID,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260523060-AFRR_P-UNIT_104-1,2026-05-23,aFRR,POS_052,750.0,PROVIDER_TO_GRID,11.0,11.0,SK,ENTSO-E BalancingEnergyBids
20260523060-AFRR_P-UNIT_097-1,2026-05-23,aFRR,POS_052,85.0,PROVIDER_TO_GRID,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260523060-AFRR_P-UNIT_019-1,2026-05-23,aFRR,POS_052,108.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523060-AFRR_P-UNIT_106-1,2026-05-23,aFRR,POS_052,300.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523060-AFRR_P-UNIT_123-1,2026-05-23,aFRR,POS_052,189.0,PROVIDER_TO_GRID,8.0,8.0,SK,ENTSO-E BalancingEnergyBids
20260523060-AFRR_N-UNIT_068-1,2026-05-23,aFRR,NEG_052,-20.14,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523060-AFRR_N-UNIT_052-1,2026-05-23,aFRR,NEG_052,-30.0,GRID_TO_PROVIDER,6.0,6.0,SK,ENTSO-E BalancingEnergyBids
20260523060-AFRR_N-UNIT_051-1,2026-05-23,aFRR,NEG_052,-144.0,GRID_TO_PROVIDER,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260523060-AFRR_N-UNIT_069-1,2026-05-23,aFRR,NEG_052,-250.0,GRID_TO_PROVIDER,12.0,12.0,SK,ENTSO-E BalancingEnergyBids
20260523060-AFRR_N-UNIT_058-1,2026-05-23,aFRR,NEG_052,-50.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523060-AFRR_N-UNIT_013-1,2026-05-23,aFRR,NEG_052,-21.59,GRID_TO_PROVIDER,8.0,8.0,SK,ENTSO-E BalancingEnergyBids
20260523060-AFRR_N-UNIT_010-1,2026-05-23,aFRR,NEG_052,-21.59,GRID_TO_PROVIDER,30.0,30.0,SK,ENTSO-E BalancingEnergyBids
20260523060-AFRR_N-UNIT_043-1,2026-05-23,aFRR,NEG_052,10.0,GRID_TO_PROVIDER,2.0,2.0,SK,ENTSO-E BalancingEnergyBids
20260523060-AFRR_N-UNIT_104-1,2026-05-23,aFRR,NEG_052,0.0,GRID_TO_PROVIDER,4.0,4.0,SK,ENTSO-E BalancingEnergyBids
20260523060-AFRR_N-UNIT_089-1,2026-05-23,aFRR,NEG_052,-274.39,GRID_TO_PROVIDER,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260523060-AFRR_N-UNIT_097-1,2026-05-23,aFRR,NEG_052,-50.0,GRID_TO_PROVIDER,4.0,4.0,SK,ENTSO-E BalancingEnergyBids
20260523060-AFRR_N-UNIT_019-1,2026-05-23,aFRR,NEG_052,-199.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523060-AFRR_N-UNIT_106-1,2026-05-23,aFRR,NEG_052,-19.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523060-AFRR_N-UNIT_123-1,2026-05-23,aFRR,NEG_052,-5.0,GRID_TO_PROVIDER,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260523060-AFRR_P-UNIT_028-1,2026-05-23,aFRR,POS_052,5.0,PROVIDER_TO_GRID,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260523060-AFRR_N-UNIT_028-1,2026-05-23,aFRR,NEG_052,-55.0,GRID_TO_PROVIDER,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260523061-AFRR_P-UNIT_068-1,2026-05-23,aFRR,POS_053,132.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523061-AFRR_P-UNIT_052-1,2026-05-23,aFRR,POS_053,140.0,PROVIDER_TO_GRID,31.0,31.0,SK,ENTSO-E BalancingEnergyBids
20260523061-AFRR_P-UNIT_047-1,2026-05-23,aFRR,POS_053,500.0,PROVIDER_TO_GRID,10.0,10.0,SK,ENTSO-E BalancingEnergyBids
20260523061-AFRR_P-UNIT_051-1,2026-05-23,aFRR,POS_053,350.0,PROVIDER_TO_GRID,17.0,17.0,SK,ENTSO-E BalancingEnergyBids
20260523061-AFRR_P-UNIT_069-1,2026-05-23,aFRR,POS_053,135.0,PROVIDER_TO_GRID,15.0,15.0,SK,ENTSO-E BalancingEnergyBids
20260523061-AFRR_P-UNIT_058-1,2026-05-23,aFRR,POS_053,200.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523061-AFRR_P-UNIT_013-1,2026-05-23,aFRR,POS_053,190.07,PROVIDER_TO_GRID,20.0,20.0,SK,ENTSO-E BalancingEnergyBids
20260523061-AFRR_P-UNIT_062-1,2026-05-23,aFRR,POS_053,105.0,PROVIDER_TO_GRID,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260523061-AFRR_P-UNIT_043-1,2026-05-23,aFRR,POS_053,105.0,PROVIDER_TO_GRID,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260523061-AFRR_P-UNIT_063-1,2026-05-23,aFRR,POS_053,110.0,PROVIDER_TO_GRID,10.0,10.0,SK,ENTSO-E BalancingEnergyBids
20260523061-AFRR_P-UNIT_078-1,2026-05-23,aFRR,POS_053,749.0,PROVIDER_TO_GRID,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260523061-AFRR_P-UNIT_104-1,2026-05-23,aFRR,POS_053,750.0,PROVIDER_TO_GRID,11.0,11.0,SK,ENTSO-E BalancingEnergyBids
20260523061-AFRR_P-UNIT_097-1,2026-05-23,aFRR,POS_053,85.0,PROVIDER_TO_GRID,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260523061-AFRR_P-UNIT_019-1,2026-05-23,aFRR,POS_053,107.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523061-AFRR_P-UNIT_106-1,2026-05-23,aFRR,POS_053,300.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523061-AFRR_P-UNIT_123-1,2026-05-23,aFRR,POS_053,189.0,PROVIDER_TO_GRID,8.0,8.0,SK,ENTSO-E BalancingEnergyBids
20260523061-AFRR_N-UNIT_068-1,2026-05-23,aFRR,NEG_053,-12.13,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523061-AFRR_N-UNIT_052-1,2026-05-23,aFRR,NEG_053,-30.0,GRID_TO_PROVIDER,6.0,6.0,SK,ENTSO-E BalancingEnergyBids
20260523061-AFRR_N-UNIT_051-1,2026-05-23,aFRR,NEG_053,-144.0,GRID_TO_PROVIDER,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260523061-AFRR_N-UNIT_069-1,2026-05-23,aFRR,NEG_053,-250.0,GRID_TO_PROVIDER,12.0,12.0,SK,ENTSO-E BalancingEnergyBids
20260523061-AFRR_N-UNIT_058-1,2026-05-23,aFRR,NEG_053,-50.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523061-AFRR_N-UNIT_013-1,2026-05-23,aFRR,NEG_053,-13.01,GRID_TO_PROVIDER,8.0,8.0,SK,ENTSO-E BalancingEnergyBids
20260523061-AFRR_N-UNIT_010-1,2026-05-23,aFRR,NEG_053,-13.01,GRID_TO_PROVIDER,30.0,30.0,SK,ENTSO-E BalancingEnergyBids
20260523061-AFRR_N-UNIT_043-1,2026-05-23,aFRR,NEG_053,10.0,GRID_TO_PROVIDER,2.0,2.0,SK,ENTSO-E BalancingEnergyBids
20260523061-AFRR_N-UNIT_104-1,2026-05-23,aFRR,NEG_053,0.0,GRID_TO_PROVIDER,4.0,4.0,SK,ENTSO-E BalancingEnergyBids
20260523061-AFRR_N-UNIT_089-1,2026-05-23,aFRR,NEG_053,-268.67,GRID_TO_PROVIDER,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260523061-AFRR_N-UNIT_097-1,2026-05-23,aFRR,NEG_053,-50.0,GRID_TO_PROVIDER,4.0,4.0,SK,ENTSO-E BalancingEnergyBids
20260523061-AFRR_N-UNIT_019-1,2026-05-23,aFRR,NEG_053,-199.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523061-AFRR_N-UNIT_106-1,2026-05-23,aFRR,NEG_053,-19.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523061-AFRR_N-UNIT_123-1,2026-05-23,aFRR,NEG_053,-5.0,GRID_TO_PROVIDER,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260523061-AFRR_P-UNIT_028-1,2026-05-23,aFRR,POS_053,5.0,PROVIDER_TO_GRID,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260523061-AFRR_N-UNIT_028-1,2026-05-23,aFRR,NEG_053,-55.0,GRID_TO_PROVIDER,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260523062-AFRR_P-UNIT_078-1,2026-05-23,aFRR,POS_054,749.0,PROVIDER_TO_GRID,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260523062-AFRR_P-UNIT_104-1,2026-05-23,aFRR,POS_054,750.0,PROVIDER_TO_GRID,11.0,11.0,SK,ENTSO-E BalancingEnergyBids
20260523062-AFRR_P-UNIT_097-1,2026-05-23,aFRR,POS_054,85.0,PROVIDER_TO_GRID,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260523062-AFRR_P-UNIT_019-1,2026-05-23,aFRR,POS_054,116.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523062-AFRR_P-UNIT_106-1,2026-05-23,aFRR,POS_054,300.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523062-AFRR_P-UNIT_123-1,2026-05-23,aFRR,POS_054,189.0,PROVIDER_TO_GRID,8.0,8.0,SK,ENTSO-E BalancingEnergyBids
20260523062-AFRR_N-UNIT_068-1,2026-05-23,aFRR,NEG_054,-5.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523062-AFRR_N-UNIT_052-1,2026-05-23,aFRR,NEG_054,-30.0,GRID_TO_PROVIDER,6.0,6.0,SK,ENTSO-E BalancingEnergyBids
20260523062-AFRR_N-UNIT_051-1,2026-05-23,aFRR,NEG_054,-144.0,GRID_TO_PROVIDER,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260523062-AFRR_N-UNIT_069-1,2026-05-23,aFRR,NEG_054,-250.0,GRID_TO_PROVIDER,12.0,12.0,SK,ENTSO-E BalancingEnergyBids
20260523062-AFRR_N-UNIT_058-1,2026-05-23,aFRR,NEG_054,-50.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523062-AFRR_N-UNIT_013-1,2026-05-23,aFRR,NEG_054,-10.0,GRID_TO_PROVIDER,8.0,8.0,SK,ENTSO-E BalancingEnergyBids
20260523062-AFRR_N-UNIT_010-1,2026-05-23,aFRR,NEG_054,-10.0,GRID_TO_PROVIDER,30.0,30.0,SK,ENTSO-E BalancingEnergyBids
20260523062-AFRR_N-UNIT_043-1,2026-05-23,aFRR,NEG_054,10.0,GRID_TO_PROVIDER,2.0,2.0,SK,ENTSO-E BalancingEnergyBids
20260523062-AFRR_N-UNIT_104-1,2026-05-23,aFRR,NEG_054,0.0,GRID_TO_PROVIDER,4.0,4.0,SK,ENTSO-E BalancingEnergyBids
20260523062-AFRR_N-UNIT_089-1,2026-05-23,aFRR,NEG_054,-263.23,GRID_TO_PROVIDER,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260523062-AFRR_N-UNIT_097-1,2026-05-23,aFRR,NEG_054,-50.0,GRID_TO_PROVIDER,4.0,4.0,SK,ENTSO-E BalancingEnergyBids
20260523062-AFRR_N-UNIT_019-1,2026-05-23,aFRR,NEG_054,-199.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523062-AFRR_N-UNIT_106-1,2026-05-23,aFRR,NEG_054,-19.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523062-AFRR_N-UNIT_123-1,2026-05-23,aFRR,NEG_054,-5.0,GRID_TO_PROVIDER,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260523062-AFRR_P-UNIT_068-1,2026-05-23,aFRR,POS_054,132.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523062-AFRR_P-UNIT_052-1,2026-05-23,aFRR,POS_054,140.0,PROVIDER_TO_GRID,31.0,31.0,SK,ENTSO-E BalancingEnergyBids
20260523062-AFRR_P-UNIT_047-1,2026-05-23,aFRR,POS_054,500.0,PROVIDER_TO_GRID,10.0,10.0,SK,ENTSO-E BalancingEnergyBids
20260523062-AFRR_P-UNIT_051-1,2026-05-23,aFRR,POS_054,350.0,PROVIDER_TO_GRID,17.0,17.0,SK,ENTSO-E BalancingEnergyBids
20260523062-AFRR_P-UNIT_069-1,2026-05-23,aFRR,POS_054,135.0,PROVIDER_TO_GRID,15.0,15.0,SK,ENTSO-E BalancingEnergyBids
20260523062-AFRR_P-UNIT_058-1,2026-05-23,aFRR,POS_054,200.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523062-AFRR_P-UNIT_013-1,2026-05-23,aFRR,POS_054,190.07,PROVIDER_TO_GRID,20.0,20.0,SK,ENTSO-E BalancingEnergyBids
20260523062-AFRR_P-UNIT_062-1,2026-05-23,aFRR,POS_054,105.0,PROVIDER_TO_GRID,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260523062-AFRR_P-UNIT_043-1,2026-05-23,aFRR,POS_054,105.0,PROVIDER_TO_GRID,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260523062-AFRR_P-UNIT_063-1,2026-05-23,aFRR,POS_054,110.0,PROVIDER_TO_GRID,10.0,10.0,SK,ENTSO-E BalancingEnergyBids
20260523062-AFRR_P-UNIT_028-1,2026-05-23,aFRR,POS_054,5.0,PROVIDER_TO_GRID,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260523062-AFRR_N-UNIT_028-1,2026-05-23,aFRR,NEG_054,-55.0,GRID_TO_PROVIDER,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260523063-AFRR_P-UNIT_028-1,2026-05-23,aFRR,POS_055,5.0,PROVIDER_TO_GRID,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260523063-AFRR_N-UNIT_028-1,2026-05-23,aFRR,NEG_055,-55.0,GRID_TO_PROVIDER,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260523063-AFRR_P-UNIT_068-1,2026-05-23,aFRR,POS_055,132.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523063-AFRR_P-UNIT_052-1,2026-05-23,aFRR,POS_055,140.0,PROVIDER_TO_GRID,31.0,31.0,SK,ENTSO-E BalancingEnergyBids
20260523063-AFRR_P-UNIT_047-1,2026-05-23,aFRR,POS_055,500.0,PROVIDER_TO_GRID,10.0,10.0,SK,ENTSO-E BalancingEnergyBids
20260523063-AFRR_P-UNIT_051-1,2026-05-23,aFRR,POS_055,350.0,PROVIDER_TO_GRID,17.0,17.0,SK,ENTSO-E BalancingEnergyBids
20260523063-AFRR_P-UNIT_069-1,2026-05-23,aFRR,POS_055,135.0,PROVIDER_TO_GRID,15.0,15.0,SK,ENTSO-E BalancingEnergyBids
20260523063-AFRR_P-UNIT_058-1,2026-05-23,aFRR,POS_055,200.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523063-AFRR_P-UNIT_013-1,2026-05-23,aFRR,POS_055,190.07,PROVIDER_TO_GRID,20.0,20.0,SK,ENTSO-E BalancingEnergyBids
20260523063-AFRR_P-UNIT_062-1,2026-05-23,aFRR,POS_055,105.0,PROVIDER_TO_GRID,5.0,5.0,SK,ENTSO-E BalancingEnergyBids
20260523063-AFRR_P-UNIT_043-1,2026-05-23,aFRR,POS_055,105.0,PROVIDER_TO_GRID,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260523063-AFRR_P-UNIT_063-1,2026-05-23,aFRR,POS_055,110.0,PROVIDER_TO_GRID,10.0,10.0,SK,ENTSO-E BalancingEnergyBids
20260523063-AFRR_P-UNIT_078-1,2026-05-23,aFRR,POS_055,749.0,PROVIDER_TO_GRID,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260523063-AFRR_P-UNIT_104-1,2026-05-23,aFRR,POS_055,750.0,PROVIDER_TO_GRID,11.0,11.0,SK,ENTSO-E BalancingEnergyBids
20260523063-AFRR_P-UNIT_097-1,2026-05-23,aFRR,POS_055,85.0,PROVIDER_TO_GRID,3.0,3.0,SK,ENTSO-E BalancingEnergyBids
20260523063-AFRR_P-UNIT_019-1,2026-05-23,aFRR,POS_055,114.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523063-AFRR_P-UNIT_106-1,2026-05-23,aFRR,POS_055,300.0,PROVIDER_TO_GRID,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523063-AFRR_P-UNIT_123-1,2026-05-23,aFRR,POS_055,189.0,PROVIDER_TO_GRID,8.0,8.0,SK,ENTSO-E BalancingEnergyBids
20260523063-AFRR_N-UNIT_068-1,2026-05-23,aFRR,NEG_055,-5.0,GRID_TO_PROVIDER,1.0,1.0,SK,ENTSO-E BalancingEnergyBids
20260523063-AFRR_N-UNIT_052-1,2026-05-23,aFRR,NEG_055,-30.0,GRID_TO_PROVIDER,6.0,6.0,SK,ENTSO-E BalancingEnergyBids
